ref_area.label,source.label,indicator.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2017,20.855,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2017,25.635,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2017,21.795,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2016,9.469,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2016,17.24,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2016,16.552,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2016,-10.749,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2016,13.943,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2016,26.19,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2016,21.735,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2015,10.579,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2015,15.093,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2015,16.64,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2015,-6.811,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2015,18.991,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2015,25.375,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Brasil,EH - Pesquisa Nacional por Amostra de Domicílios Contínua,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2015,19.038,,,Moneda: BRA - Real (BRL),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2022,-0.554,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2022,-6.849,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2022,8.915,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2022,27.387,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2022,-16.586,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2022,8.157,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2022,-23.861,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2021,3.333,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2021,-3.959,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2021,10.3,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2021,19.672,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2021,25.576,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2021,4.174,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2021,-16.005,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2020,7.084,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2020,-3.659,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2020,15.268,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2020,20.981,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2020,25.796,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2020,-13.207,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2020,-2.331,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2019,4.768,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2019,-1.574,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2019,18.215,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2019,20.834,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2019,2.532,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2019,2.074,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2019,-11.008,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2018,12.353,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2018,12.597,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2018,12.524,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2018,27.09,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2018,31.266,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2018,3.535,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Bhután,EFT - Encuesta de la Fuerza de Trabajo,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2018,12.073,,,Moneda: BTN - Ngultrum (BTN),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2024,16.26,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2024,32.566,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2024,9.041,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2024,2.35,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2024,27.71,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2024,23.468,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2024,30.908,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2023,15.587,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2023,27.515,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2023,14.327,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2023,1.839,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 1. Directores y gerentes,2023,15.981,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 2. Profesionales científicos e intelectuales,2023,22.849,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (CIUO-08): 3. Técnicos y profesionales de nivel medio,2023,30.857,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Total,2022,16.564,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Niveles de competencia 3 y 4 ~ altos,2022,30.307,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 2 ~ medio,2022,14.224,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
Chile,EIGH - Encuesta Suplementaria de Ingresos,Brecha salarial de género según ocupación (%),Ocupación (Nivel de competencia): Nivel de competencia 1 ~ bajo,2022,-0.31,,,Moneda: CHL - Peso chileno (CLP),Repositorio: OIT-STATISTICS - Procesamiento de microdatos
