Pais,Sexo,Anios,CantidadPoblacion
Aruba,Mujeres,2021,56.8
Aruba,Mujeres,2022,56.9
Aruba,Mujeres,2023,57
Aruba,Mujeres,2024,57
Aruba,Mujeres,2025,57.1
Aruba,Mujeres,2026,57.1
Aruba,Mujeres,2027,57.1
Aruba,Mujeres,2028,57
Aruba,Mujeres,2029,57
Aruba,Mujeres,2030,56.9
Aruba,Mujeres,2031,56.8
Aruba,Mujeres,2032,56.7
Aruba,Mujeres,2033,56.6
Aruba,Mujeres,2034,56.5
Aruba,Mujeres,2035,56.3
Aruba,Mujeres,2036,56.1
Aruba,Mujeres,2037,55.9
Aruba,Mujeres,2038,55.7
Aruba,Mujeres,2039,55.5
Aruba,Mujeres,2040,55.3
Aruba,Mujeres,2041,55
Aruba,Mujeres,2042,54.8
Aruba,Mujeres,2043,54.5
Aruba,Mujeres,2044,54.2
Aruba,Mujeres,2045,53.9
Aruba,Mujeres,2046,53.6
Aruba,Mujeres,2047,53.3
Aruba,Mujeres,2048,53
Aruba,Mujeres,2049,52.6
Aruba,Mujeres,2050,52.3
Aruba,Mujeres,2051,51.9
Aruba,Mujeres,2052,51.5
Aruba,Mujeres,2053,51.1
Aruba,Mujeres,2054,50.7
Aruba,Mujeres,2055,50.4
Aruba,Mujeres,2056,50
Aruba,Mujeres,2057,49.7
Aruba,Mujeres,2058,49.3
Aruba,Mujeres,2059,48.9
Aruba,Mujeres,2060,48.6
Aruba,Mujeres,2061,48.2
Aruba,Mujeres,2062,47.9
Aruba,Mujeres,2063,47.5
Aruba,Mujeres,2064,47.2
Aruba,Mujeres,2065,46.9
Aruba,Mujeres,2066,46.6
Aruba,Mujeres,2067,46.3
Aruba,Mujeres,2068,46
Aruba,Mujeres,2069,45.7
Aruba,Mujeres,2070,45.4
Aruba,Mujeres,2071,45.1
Aruba,Mujeres,2072,44.9
Aruba,Mujeres,2073,44.6
Aruba,Mujeres,2074,44.3
Aruba,Mujeres,2075,44.1
Aruba,Mujeres,2076,43.8
Aruba,Mujeres,2077,43.6
Aruba,Mujeres,2078,43.3
Aruba,Mujeres,2079,43.1
Aruba,Mujeres,2080,42.8
Aruba,Mujeres,2081,42.6
Aruba,Mujeres,2082,42.4
Aruba,Mujeres,2083,42.1
Aruba,Mujeres,2084,41.9
Aruba,Mujeres,2085,41.6
Aruba,Mujeres,2086,41.4
Aruba,Mujeres,2087,41.1
Aruba,Mujeres,2088,40.9
Aruba,Mujeres,2089,40.6
Aruba,Mujeres,2090,40.4
Aruba,Mujeres,2091,40.1
Aruba,Mujeres,2092,39.9
Aruba,Mujeres,2093,39.6
Aruba,Mujeres,2094,39.4
Aruba,Mujeres,2095,39.1
Aruba,Mujeres,2096,38.8
Aruba,Mujeres,2097,38.6
Aruba,Mujeres,2098,38.3
Aruba,Mujeres,2099,38
Aruba,Mujeres,2100,37.8
Bahamas,Hombres,2000,159.9
Bahamas,Hombres,2001,161.7
Bahamas,Hombres,2002,163.4
Bahamas,Hombres,2003,165.1
Bahamas,Hombres,2004,167
Bahamas,Hombres,2005,168.8
Bahamas,Hombres,2006,170.7
Bahamas,Hombres,2007,172.8
Bahamas,Hombres,2008,174.8
Bahamas,Hombres,2009,176.8
Bahamas,Hombres,2010,178.7
Bahamas,Hombres,2011,180.4
Bahamas,Hombres,2012,182
Bahamas,Hombres,2013,183.4
Bahamas,Hombres,2014,184.8
Bahamas,Hombres,2015,186
Bahamas,Hombres,2016,187.1
Bahamas,Hombres,2017,188
Bahamas,Hombres,2018,188.8
Bahamas,Hombres,2019,189.5
Bahamas,Hombres,2020,189.9
Bahamas,Hombres,2021,189.9
Bahamas,Hombres,2022,190.2
Bahamas,Hombres,2023,190.9
Bahamas,Hombres,2024,191.6
Bahamas,Hombres,2025,192.3
Bahamas,Hombres,2026,192.9
Bahamas,Hombres,2027,193.5
Bahamas,Hombres,2028,194.1
Bahamas,Hombres,2029,194.6
Bahamas,Hombres,2030,195.1
Bahamas,Hombres,2031,195.6
Bahamas,Hombres,2032,196
Bahamas,Hombres,2033,196.5
Bahamas,Hombres,2034,196.9
Bahamas,Hombres,2035,197.3
Bahamas,Hombres,2036,197.7
Bahamas,Hombres,2037,198
Bahamas,Hombres,2038,198.4
Bahamas,Hombres,2039,198.7
Bahamas,Hombres,2040,199
Bahamas,Hombres,2041,199.3
Bahamas,Hombres,2042,199.5
Bahamas,Hombres,2043,199.7
Bahamas,Hombres,2044,199.9
Bahamas,Hombres,2045,200.1
Bahamas,Hombres,2046,200.2
Bahamas,Hombres,2047,200.3
Bahamas,Hombres,2048,200.4
Bahamas,Hombres,2049,200.4
Bahamas,Hombres,2050,200.4
Bahamas,Hombres,2051,200.3
Bahamas,Hombres,2052,200.3
Bahamas,Hombres,2053,200.2
Bahamas,Hombres,2054,200.1
Bahamas,Hombres,2055,200
Bahamas,Hombres,2056,199.8
Bahamas,Hombres,2057,199.7
Bahamas,Hombres,2058,199.5
Bahamas,Hombres,2059,199.4
Bahamas,Hombres,2060,199.2
Bahamas,Hombres,2061,199
Bahamas,Hombres,2062,198.8
Bahamas,Hombres,2063,198.6
Bahamas,Hombres,2064,198.3
Bahamas,Hombres,2065,198.1
Bahamas,Hombres,2066,197.9
Bahamas,Hombres,2067,197.6
Bahamas,Hombres,2068,197.3
Bahamas,Hombres,2069,197.1
Bahamas,Hombres,2070,196.8
Bahamas,Hombres,2071,196.5
Bahamas,Hombres,2072,196.2
Bahamas,Hombres,2073,195.8
Bahamas,Hombres,2074,195.5
Bahamas,Hombres,2075,195.2
Bahamas,Hombres,2076,194.8
Bahamas,Hombres,2077,194.5
Bahamas,Hombres,2078,194.1
Bahamas,Hombres,2079,193.8
Bahamas,Hombres,2080,193.4
Bahamas,Hombres,2081,193
Bahamas,Hombres,2082,192.6
Bahamas,Hombres,2083,192.2
Bahamas,Hombres,2084,191.8
Bahamas,Hombres,2085,191.3
Bahamas,Hombres,2086,190.9
Bahamas,Hombres,2087,190.4
Bahamas,Hombres,2088,189.9
Bahamas,Hombres,2089,189.5
Bahamas,Hombres,2090,189
Bahamas,Hombres,2091,188.6
Bahamas,Hombres,2092,188.1
Bahamas,Hombres,2093,187.7
Bahamas,Hombres,2094,187.3
Bahamas,Hombres,2095,186.9
Bahamas,Hombres,2096,186.5
Bahamas,Hombres,2097,186.1
Bahamas,Hombres,2098,185.7
Bahamas,Hombres,2099,185.3
Bahamas,Hombres,2100,184.9
Bahamas,Mujeres,2000,164
Bahamas,Mujeres,2001,166.2
Bahamas,Mujeres,2002,168.2
Bahamas,Mujeres,2003,170.5
Bahamas,Mujeres,2004,172.8
Bahamas,Mujeres,2005,175.1
Bahamas,Mujeres,2006,177.7
Bahamas,Mujeres,2007,180.6
Bahamas,Mujeres,2008,183.3
Bahamas,Mujeres,2009,186
Bahamas,Mujeres,2010,188.8
Bahamas,Mujeres,2011,191.3
Bahamas,Mujeres,2012,193.5
Bahamas,Mujeres,2013,195.5
Bahamas,Mujeres,2014,197.5
Bahamas,Mujeres,2015,199.3
Bahamas,Mujeres,2016,201
Bahamas,Mujeres,2017,202.5
Bahamas,Mujeres,2018,203.9
Bahamas,Mujeres,2019,205.2
Bahamas,Mujeres,2020,206
Bahamas,Mujeres,2021,206.5
Bahamas,Mujeres,2022,207.3
Bahamas,Mujeres,2023,208.5
Bahamas,Mujeres,2024,209.7
Bahamas,Mujeres,2025,210.7
Bahamas,Mujeres,2026,211.7
Bahamas,Mujeres,2027,212.6
Bahamas,Mujeres,2028,213.5
Bahamas,Mujeres,2029,214.4
Bahamas,Mujeres,2030,215.2
Bahamas,Mujeres,2031,215.9
Bahamas,Mujeres,2032,216.7
Bahamas,Mujeres,2033,217.4
Bahamas,Mujeres,2034,218
Bahamas,Mujeres,2035,218.7
Bahamas,Mujeres,2036,219.3
Bahamas,Mujeres,2037,219.8
Bahamas,Mujeres,2038,220.4
Bahamas,Mujeres,2039,220.9
Bahamas,Mujeres,2040,221.4
Bahamas,Mujeres,2041,221.8
Bahamas,Mujeres,2042,222.2
Bahamas,Mujeres,2043,222.6
Bahamas,Mujeres,2044,222.9
Bahamas,Mujeres,2045,223.2
Bahamas,Mujeres,2046,223.4
Bahamas,Mujeres,2047,223.6
Bahamas,Mujeres,2048,223.8
Bahamas,Mujeres,2049,223.8
Bahamas,Mujeres,2050,223.9
Bahamas,Mujeres,2051,223.9
Bahamas,Mujeres,2052,223.8
Bahamas,Mujeres,2053,223.8
Bahamas,Mujeres,2054,223.6
Bahamas,Mujeres,2055,223.5
Bahamas,Mujeres,2056,223.3
Bahamas,Mujeres,2057,223.1
Bahamas,Mujeres,2058,222.9
Bahamas,Mujeres,2059,222.6
Bahamas,Mujeres,2060,222.3
Bahamas,Mujeres,2061,222
Bahamas,Mujeres,2062,221.6
Bahamas,Mujeres,2063,221.3
Bahamas,Mujeres,2064,220.9
Bahamas,Mujeres,2065,220.4
Bahamas,Mujeres,2066,220
Bahamas,Mujeres,2067,219.6
Bahamas,Mujeres,2068,219.1
Bahamas,Mujeres,2069,218.6
Bahamas,Mujeres,2070,218.1
Bahamas,Mujeres,2071,217.6
Bahamas,Mujeres,2072,217.1
Bahamas,Mujeres,2073,216.5
Bahamas,Mujeres,2074,216
Bahamas,Mujeres,2075,215.4
Bahamas,Mujeres,2076,214.9
Bahamas,Mujeres,2077,214.3
Bahamas,Mujeres,2078,213.7
Bahamas,Mujeres,2079,213.2
Bahamas,Mujeres,2080,212.6
Bahamas,Mujeres,2081,212
Bahamas,Mujeres,2082,211.4
Bahamas,Mujeres,2083,210.8
Bahamas,Mujeres,2084,210.1
Bahamas,Mujeres,2085,209.4
Bahamas,Mujeres,2086,208.8
Bahamas,Mujeres,2087,208.1
Bahamas,Mujeres,2088,207.4
Bahamas,Mujeres,2089,206.7
Bahamas,Mujeres,2090,206
Bahamas,Mujeres,2091,205.4
Bahamas,Mujeres,2092,204.8
Bahamas,Mujeres,2093,204.1
Bahamas,Mujeres,2094,203.5
Bahamas,Mujeres,2095,202.9
Bahamas,Mujeres,2096,202.3
Bahamas,Mujeres,2097,201.7
Bahamas,Mujeres,2098,201.2
Bahamas,Mujeres,2099,200.6
Bahamas,Mujeres,2100,200.1
Barbados,Hombres,2000,126.1
Barbados,Hombres,2001,126.3
Barbados,Hombres,2002,127
Barbados,Hombres,2003,127.7
Barbados,Hombres,2004,128.3
Barbados,Hombres,2005,128.8
Barbados,Hombres,2006,129.3
Barbados,Hombres,2007,129.8
Barbados,Hombres,2008,130.4
Barbados,Hombres,2009,131
Barbados,Hombres,2010,131.5
Barbados,Hombres,2011,132
Barbados,Hombres,2012,132.4
Barbados,Hombres,2013,132.8
Barbados,Hombres,2014,133.2
Barbados,Hombres,2015,133.6
Barbados,Hombres,2016,133.9
Barbados,Hombres,2017,134.2
Barbados,Hombres,2018,134.5
Barbados,Hombres,2019,134.8
Barbados,Hombres,2020,135.1
Barbados,Hombres,2021,135.4
Barbados,Hombres,2022,135.4
Barbados,Hombres,2023,135.4
Barbados,Hombres,2024,135.4
Barbados,Hombres,2025,135.5
Barbados,Hombres,2026,135.6
Barbados,Hombres,2027,135.6
Barbados,Hombres,2028,135.6
Barbados,Hombres,2029,135.6
Barbados,Hombres,2030,135.5
Barbados,Hombres,2031,135.4
Barbados,Hombres,2032,135.2
Barbados,Hombres,2033,135
Barbados,Hombres,2034,134.8
Barbados,Hombres,2035,134.6
Barbados,Hombres,2036,134.3
Barbados,Hombres,2037,133.9
Barbados,Hombres,2038,133.6
Barbados,Hombres,2039,133.2
Barbados,Hombres,2040,132.8
Barbados,Hombres,2041,132.4
Barbados,Hombres,2042,131.9
Barbados,Hombres,2043,131.4
Barbados,Hombres,2044,130.9
Barbados,Hombres,2045,130.4
Barbados,Hombres,2046,129.9
Barbados,Hombres,2047,129.4
Barbados,Hombres,2048,128.8
Barbados,Hombres,2049,128.3
Barbados,Hombres,2050,127.7
Barbados,Hombres,2051,127.2
Barbados,Hombres,2052,126.7
Barbados,Hombres,2053,126.1
Barbados,Hombres,2054,125.6
Barbados,Hombres,2055,125
Barbados,Hombres,2056,124.5
Barbados,Hombres,2057,124
Barbados,Hombres,2058,123.4
Barbados,Hombres,2059,122.9
Barbados,Hombres,2060,122.3
Barbados,Hombres,2061,121.8
Barbados,Hombres,2062,121.2
Barbados,Hombres,2063,120.7
Barbados,Hombres,2064,120.1
Barbados,Hombres,2065,119.5
Barbados,Hombres,2066,119
Barbados,Hombres,2067,118.4
Barbados,Hombres,2068,117.8
Barbados,Hombres,2069,117.2
Barbados,Hombres,2070,116.6
Barbados,Hombres,2071,116.1
Barbados,Hombres,2072,115.5
Barbados,Hombres,2073,114.9
Barbados,Hombres,2074,114.3
Barbados,Hombres,2075,113.7
Barbados,Hombres,2076,113
Barbados,Hombres,2077,112.4
Barbados,Hombres,2078,111.8
Barbados,Hombres,2079,111.1
Barbados,Hombres,2080,110.5
Barbados,Hombres,2081,109.8
Barbados,Hombres,2082,109.2
Barbados,Hombres,2083,108.5
Barbados,Hombres,2084,107.8
Barbados,Hombres,2085,107.2
Barbados,Hombres,2086,106.5
Barbados,Hombres,2087,105.8
Barbados,Hombres,2088,105.1
Barbados,Hombres,2089,104.5
Barbados,Hombres,2090,103.8
Barbados,Hombres,2091,103.1
Barbados,Hombres,2092,102.4
Barbados,Hombres,2093,101.7
Barbados,Hombres,2094,101
Barbados,Hombres,2095,100.3
Barbados,Hombres,2096,99.6
Barbados,Hombres,2097,99
Barbados,Hombres,2098,98.3
Barbados,Hombres,2099,97.6
Barbados,Hombres,2100,96.9
Barbados,Mujeres,2000,136
Barbados,Mujeres,2001,136.2
Barbados,Mujeres,2002,137.2
Barbados,Mujeres,2003,138.1
Barbados,Mujeres,2004,139
Barbados,Mujeres,2005,139.9
Barbados,Mujeres,2006,140.7
Barbados,Mujeres,2007,141.5
Barbados,Mujeres,2008,142.3
Barbados,Mujeres,2009,143.2
Barbados,Mujeres,2010,143.8
Barbados,Mujeres,2011,144.2
Barbados,Mujeres,2012,144.5
Barbados,Mujeres,2013,144.8
Barbados,Mujeres,2014,145.1
Barbados,Mujeres,2015,145.4
Barbados,Mujeres,2016,145.7
Barbados,Mujeres,2017,145.9
Barbados,Mujeres,2018,146.2
Barbados,Mujeres,2019,146.4
Barbados,Mujeres,2020,146.6
Barbados,Mujeres,2021,146.8
Barbados,Mujeres,2022,146.9
Barbados,Mujeres,2023,147
Barbados,Mujeres,2024,147
Barbados,Mujeres,2025,147.1
Barbados,Mujeres,2026,147.1
Barbados,Mujeres,2027,147.2
Barbados,Mujeres,2028,147.2
Barbados,Mujeres,2029,147.1
Barbados,Mujeres,2030,147
Barbados,Mujeres,2031,146.8
Barbados,Mujeres,2032,146.6
Barbados,Mujeres,2033,146.4
Barbados,Mujeres,2034,146.1
Barbados,Mujeres,2035,145.8
Barbados,Mujeres,2036,145.4
Barbados,Mujeres,2037,145
Barbados,Mujeres,2038,144.6
Barbados,Mujeres,2039,144.1
Barbados,Mujeres,2040,143.5
Barbados,Mujeres,2041,143
Barbados,Mujeres,2042,142.4
Barbados,Mujeres,2043,141.7
Barbados,Mujeres,2044,141
Barbados,Mujeres,2045,140.3
Barbados,Mujeres,2046,139.6
Barbados,Mujeres,2047,138.8
Barbados,Mujeres,2048,138.1
Barbados,Mujeres,2049,137.3
Barbados,Mujeres,2050,136.5
Barbados,Mujeres,2051,135.7
Barbados,Mujeres,2052,134.9
Barbados,Mujeres,2053,134.1
Barbados,Mujeres,2054,133.3
Barbados,Mujeres,2055,132.5
Barbados,Mujeres,2056,131.7
Barbados,Mujeres,2057,130.9
Barbados,Mujeres,2058,130.1
Barbados,Mujeres,2059,129.3
Barbados,Mujeres,2060,128.5
Barbados,Mujeres,2061,127.7
Barbados,Mujeres,2062,126.9
Barbados,Mujeres,2063,126.1
Barbados,Mujeres,2064,125.3
Barbados,Mujeres,2065,124.6
Barbados,Mujeres,2066,123.8
Barbados,Mujeres,2067,123
Barbados,Mujeres,2068,122.2
Barbados,Mujeres,2069,121.4
Barbados,Mujeres,2070,120.6
Barbados,Mujeres,2071,119.9
Barbados,Mujeres,2072,119.1
Barbados,Mujeres,2073,118.4
Barbados,Mujeres,2074,117.6
Barbados,Mujeres,2075,116.8
Barbados,Mujeres,2076,116
Barbados,Mujeres,2077,115.3
Barbados,Mujeres,2078,114.5
Barbados,Mujeres,2079,113.7
Barbados,Mujeres,2080,112.9
Barbados,Mujeres,2081,112.1
Barbados,Mujeres,2082,111.4
Barbados,Mujeres,2083,110.6
Barbados,Mujeres,2084,109.8
Barbados,Mujeres,2085,109
Barbados,Mujeres,2086,108.3
Barbados,Mujeres,2087,107.5
Barbados,Mujeres,2088,106.7
Barbados,Mujeres,2089,106
Barbados,Mujeres,2090,105.2
Barbados,Mujeres,2091,104.4
Barbados,Mujeres,2092,103.7
Barbados,Mujeres,2093,102.9
Barbados,Mujeres,2094,102.1
Barbados,Mujeres,2095,101.4
Barbados,Mujeres,2096,100.7
Barbados,Mujeres,2097,99.9
Barbados,Mujeres,2098,99.2
Barbados,Mujeres,2099,98.5
Barbados,Mujeres,2100,97.8
Belice,Hombres,2000,121.7
Belice,Hombres,2001,125.5
Belice,Hombres,2002,129.2
Belice,Hombres,2003,133
Belice,Hombres,2004,136.8
Belice,Hombres,2005,140.7
Belice,Hombres,2006,144.6
Belice,Hombres,2007,148.6
Belice,Hombres,2008,152.5
Belice,Hombres,2009,156.5
Belice,Hombres,2010,160.4
Belice,Hombres,2011,164.1
Belice,Hombres,2012,167.8
Belice,Hombres,2013,171.6
Belice,Hombres,2014,175.4
Belice,Hombres,2015,179.2
Belice,Hombres,2016,183.7
Belice,Hombres,2017,188.2
Belice,Hombres,2018,191.8
Belice,Hombres,2019,194.4
Belice,Hombres,2020,196.8
Belice,Hombres,2021,198.9
Belice,Hombres,2022,202.9
Belice,Hombres,2023,207.5
Belice,Hombres,2024,210.4
Belice,Hombres,2025,213.3
Belice,Hombres,2026,216.2
Belice,Hombres,2027,218.9
Belice,Hombres,2028,221.5
Belice,Hombres,2029,224.1
Belice,Hombres,2030,226.6
Belice,Hombres,2031,229
Belice,Hombres,2032,231.3
Belice,Hombres,2033,233.6
Belice,Hombres,2034,235.9
Belice,Hombres,2035,238
Belice,Hombres,2036,240
Belice,Hombres,2037,241.9
Belice,Hombres,2038,243.7
Belice,Hombres,2039,245.4
Belice,Hombres,2040,247
Belice,Hombres,2041,248.5
Belice,Hombres,2042,250
Belice,Hombres,2043,251.3
Belice,Hombres,2044,252.6
Belice,Hombres,2045,253.9
Belice,Hombres,2046,255.1
Belice,Hombres,2047,256.2
Belice,Hombres,2048,257.3
Belice,Hombres,2049,258.3
Belice,Hombres,2050,259.2
Belice,Hombres,2051,260.1
Belice,Hombres,2052,260.9
Belice,Hombres,2053,261.6
Belice,Hombres,2054,262.2
Belice,Hombres,2055,262.8
Belice,Hombres,2056,263.3
Belice,Hombres,2057,263.8
Belice,Hombres,2058,264.1
Belice,Hombres,2059,264.5
Belice,Hombres,2060,264.7
Belice,Hombres,2061,264.8
Belice,Hombres,2062,264.9
Belice,Hombres,2063,265
Belice,Hombres,2064,265
Belice,Hombres,2065,264.9
Belice,Hombres,2066,264.8
Belice,Hombres,2067,264.5
Belice,Hombres,2068,264.2
Belice,Hombres,2069,263.8
Belice,Hombres,2070,263.3
Belice,Hombres,2071,262.8
Belice,Hombres,2072,262.2
Belice,Hombres,2073,261.5
Belice,Hombres,2074,260.8
Belice,Hombres,2075,260
Belice,Hombres,2076,259.2
Belice,Hombres,2077,258.2
Belice,Hombres,2078,257.2
Belice,Hombres,2079,256.1
Belice,Hombres,2080,255.1
Belice,Hombres,2081,254
Belice,Hombres,2082,252.8
Belice,Hombres,2083,251.6
Belice,Hombres,2084,250.4
Belice,Hombres,2085,249.1
Belice,Hombres,2086,247.9
Belice,Hombres,2087,246.6
Belice,Hombres,2088,245.2
Belice,Hombres,2089,243.8
Belice,Hombres,2090,242.5
Belice,Hombres,2091,241.1
Belice,Hombres,2092,239.7
Belice,Hombres,2093,238.3
Belice,Hombres,2094,236.9
Belice,Hombres,2095,235.4
Belice,Hombres,2096,233.9
Belice,Hombres,2097,232.5
Belice,Hombres,2098,231
Belice,Hombres,2099,229.5
Belice,Hombres,2100,228
Belice,Mujeres,2000,119.1
Belice,Mujeres,2001,122.9
Belice,Mujeres,2002,126.8
Belice,Mujeres,2003,130.8
Belice,Mujeres,2004,134.9
Belice,Mujeres,2005,139.1
Belice,Mujeres,2006,143.3
Belice,Mujeres,2007,147.5
Belice,Mujeres,2008,151.8
Belice,Mujeres,2009,156.1
Belice,Mujeres,2010,159.9
Belice,Mujeres,2011,163.2
Belice,Mujeres,2012,166.6
Belice,Mujeres,2013,170.1
Belice,Mujeres,2014,173.6
Belice,Mujeres,2015,177.1
Belice,Mujeres,2016,181
Belice,Mujeres,2017,185
Belice,Mujeres,2018,188.5
Belice,Mujeres,2019,191.4
Belice,Mujeres,2020,194
Belice,Mujeres,2021,196.4
Belice,Mujeres,2022,199.8
Belice,Mujeres,2023,203.6
Belice,Mujeres,2024,206.6
Belice,Mujeres,2025,209.6
Belice,Mujeres,2026,212.5
Belice,Mujeres,2027,215.3
Belice,Mujeres,2028,218
Belice,Mujeres,2029,220.7
Belice,Mujeres,2030,223.2
Belice,Mujeres,2031,225.7
Belice,Mujeres,2032,228.2
Belice,Mujeres,2033,230.6
Belice,Mujeres,2034,232.9
Belice,Mujeres,2035,235.1
Belice,Mujeres,2036,237.2
Belice,Mujeres,2037,239.2
Belice,Mujeres,2038,241.1
Belice,Mujeres,2039,242.9
Belice,Mujeres,2040,244.6
Belice,Mujeres,2041,246.2
Belice,Mujeres,2042,247.7
Belice,Mujeres,2043,249.2
Belice,Mujeres,2044,250.5
Belice,Mujeres,2045,251.8
Belice,Mujeres,2046,253.1
Belice,Mujeres,2047,254.2
Belice,Mujeres,2048,255.4
Belice,Mujeres,2049,256.4
Belice,Mujeres,2050,257.4
Belice,Mujeres,2051,258.3
Belice,Mujeres,2052,259.1
Belice,Mujeres,2053,259.9
Belice,Mujeres,2054,260.5
Belice,Mujeres,2055,261.1
Belice,Mujeres,2056,261.6
Belice,Mujeres,2057,262
Belice,Mujeres,2058,262.4
Belice,Mujeres,2059,262.7
Belice,Mujeres,2060,262.9
Belice,Mujeres,2061,263
Belice,Mujeres,2062,263
Belice,Mujeres,2063,263
Belice,Mujeres,2064,262.9
Belice,Mujeres,2065,262.8
Belice,Mujeres,2066,262.6
Belice,Mujeres,2067,262.3
Belice,Mujeres,2068,261.8
Belice,Mujeres,2069,261.3
Belice,Mujeres,2070,260.7
Belice,Mujeres,2071,260.1
Belice,Mujeres,2072,259.3
Belice,Mujeres,2073,258.5
Belice,Mujeres,2074,257.6
Belice,Mujeres,2075,256.7
Belice,Mujeres,2076,255.7
Belice,Mujeres,2077,254.5
Belice,Mujeres,2078,253.3
Belice,Mujeres,2079,252.1
Belice,Mujeres,2080,250.8
Belice,Mujeres,2081,249.5
Belice,Mujeres,2082,248.1
Belice,Mujeres,2083,246.7
Belice,Mujeres,2084,245.2
Belice,Mujeres,2085,243.8
Belice,Mujeres,2086,242.3
Belice,Mujeres,2087,240.7
Belice,Mujeres,2088,239.1
Belice,Mujeres,2089,237.5
Belice,Mujeres,2090,235.9
Belice,Mujeres,2091,234.3
Belice,Mujeres,2092,232.7
Belice,Mujeres,2093,231
Belice,Mujeres,2094,229.4
Belice,Mujeres,2095,227.7
Belice,Mujeres,2096,226
Belice,Mujeres,2097,224.3
Belice,Mujeres,2098,222.7
Belice,Mujeres,2099,221
Belice,Mujeres,2100,219.3
Bolivia,Hombres,2000,4348.7
Bolivia,Hombres,2001,4427.9
Bolivia,Hombres,2002,4504.1
Bolivia,Hombres,2003,4578.6
Bolivia,Hombres,2004,4654.7
Bolivia,Hombres,2005,4732.2
Bolivia,Hombres,2006,4812
Bolivia,Hombres,2007,4893.4
Bolivia,Hombres,2008,4975.1
Bolivia,Hombres,2009,5057
Bolivia,Hombres,2010,5139.3
Bolivia,Hombres,2011,5221.8
Bolivia,Hombres,2012,5304.4
Bolivia,Hombres,2013,5386.9
Bolivia,Hombres,2014,5469.1
Bolivia,Hombres,2015,5550.9
Bolivia,Hombres,2016,5632.5
Bolivia,Hombres,2017,5713.5
Bolivia,Hombres,2018,5793.9
Bolivia,Hombres,2019,5873.9
Bolivia,Hombres,2020,5940.1
Bolivia,Hombres,2021,5989.9
Bolivia,Hombres,2022,6053.8
Bolivia,Hombres,2023,6135.7
Bolivia,Hombres,2024,6219.2
Bolivia,Hombres,2025,6302.3
Bolivia,Hombres,2026,6384.7
Bolivia,Hombres,2027,6466.4
Bolivia,Hombres,2028,6547.3
Bolivia,Hombres,2029,6627.2
Bolivia,Hombres,2030,6706.3
Bolivia,Hombres,2031,6784.3
Bolivia,Hombres,2032,6861.1
Bolivia,Hombres,2033,6936.7
Bolivia,Hombres,2034,7011.2
Bolivia,Hombres,2035,7084.3
Bolivia,Hombres,2036,7156
Bolivia,Hombres,2037,7226.2
Bolivia,Hombres,2038,7295
Bolivia,Hombres,2039,7362.3
Bolivia,Hombres,2040,7428
Bolivia,Hombres,2041,7492.2
Bolivia,Hombres,2042,7554.8
Bolivia,Hombres,2043,7615.9
Bolivia,Hombres,2044,7675.4
Bolivia,Hombres,2045,7733.2
Bolivia,Hombres,2046,7789.4
Bolivia,Hombres,2047,7844
Bolivia,Hombres,2048,7897.1
Bolivia,Hombres,2049,7948.6
Bolivia,Hombres,2050,7998.5
Bolivia,Hombres,2051,8046.7
Bolivia,Hombres,2052,8093.2
Bolivia,Hombres,2053,8138.1
Bolivia,Hombres,2054,8181.5
Bolivia,Hombres,2055,8223.2
Bolivia,Hombres,2056,8263.4
Bolivia,Hombres,2057,8302
Bolivia,Hombres,2058,8339
Bolivia,Hombres,2059,8374.5
Bolivia,Hombres,2060,8408.5
Bolivia,Hombres,2061,8441
Bolivia,Hombres,2062,8471.9
Bolivia,Hombres,2063,8501.5
Bolivia,Hombres,2064,8529.6
Bolivia,Hombres,2065,8556.2
Bolivia,Hombres,2066,8581.3
Bolivia,Hombres,2067,8605
Bolivia,Hombres,2068,8627
Bolivia,Hombres,2069,8647.4
Bolivia,Hombres,2070,8666.4
Bolivia,Hombres,2071,8684
Bolivia,Hombres,2072,8700.4
Bolivia,Hombres,2073,8715.4
Bolivia,Hombres,2074,8729.1
Bolivia,Hombres,2075,8741.7
Bolivia,Hombres,2076,8753
Bolivia,Hombres,2077,8762.9
Bolivia,Hombres,2078,8771.3
Bolivia,Hombres,2079,8778.5
Bolivia,Hombres,2080,8784.6
Bolivia,Hombres,2081,8789.6
Bolivia,Hombres,2082,8793.7
Bolivia,Hombres,2083,8796.8
Bolivia,Hombres,2084,8799
Bolivia,Hombres,2085,8800.4
Bolivia,Hombres,2086,8800.9
Bolivia,Hombres,2087,8800.7
Bolivia,Hombres,2088,8799.8
Bolivia,Hombres,2089,8798.3
Bolivia,Hombres,2090,8796
Bolivia,Hombres,2091,8793
Bolivia,Hombres,2092,8789.3
Bolivia,Hombres,2093,8785.1
Bolivia,Hombres,2094,8780.3
Bolivia,Hombres,2095,8774.8
Bolivia,Hombres,2096,8768.4
Bolivia,Hombres,2097,8761.3
Bolivia,Hombres,2098,8753.3
Bolivia,Hombres,2099,8744.6
Bolivia,Hombres,2100,8735.2
Bolivia,Mujeres,2000,4257.6
Bolivia,Mujeres,2001,4324.9
Bolivia,Mujeres,2002,4396.3
Bolivia,Mujeres,2003,4472.1
Bolivia,Mujeres,2004,4549.6
Bolivia,Mujeres,2005,4628.6
Bolivia,Mujeres,2006,4709.7
Bolivia,Mujeres,2007,4792.6
Bolivia,Mujeres,2008,4875.8
